Id_cosecha;Superf;TT_est; Neto_KG; Toneladas_recibidas; Average of HUMEDAD; Average of PROTEINA;Max of VITASCOPIO; Average of PRIMERA+SEGUNDA; Average of CUARTA;Max of PUREZA_VARIETAL;Max of FALLING_NUMBER;Max of DON; Average of CUERPOS EXT+QUEBRADO+DAÑADO ;Count of Fertil;Cosecha;Fecha_siembra;Variedad;Departamento;Weath_ref; Precip.Acumulada_(mm); Heliofanía_Relativa_(%); Rad.Solar_(xHelio)cal/cma²; Humedad_Rel.
7943;5;17;29.570;30;10,6;11,3;-1;85,1;1,3;100;-1;-1;3,7;1;2022;10/6/2022;DANIELLE;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
7945;66;231;316.270;316;12,5727;11,6182;99;80,2818;3,0545;99;339;316;2,5818;1;2022;27/5/2022;DANIELLE;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
7946;108;378;508.950;509;11,1941;10,0588;100;91,7353;0,9588;100;322;65,9;1,5647;1;2022;24/5/2022;ARRAYAN;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
7947;53;186;209.350;209;12,52;12,24;99;83,62;1,93;100;-1;5,1;1,31;1;2022;7/6/2022;ARRAYAN;SAN_JOSE;Colonia;346,3;65,16163265;394,1195918;0,020408163
7948;68;238;218.030;427;10,6125;10,4375;97;79,2125;3,4125;99;356;460;1,2375;1;2022;11/6/2022;DANIELLE;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
7949;99;327;726.741;695;11,976;10,876;100;96,076;0,14;100;342;156,2;2,46;1;2022;15/6/2022;DANIELLE;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
7950;8;26;92.120;92;11,675;9,975;98;89,325;1,425;99;404,5;346,2;1,8;1;2022;8/6/2022;DANIELLE;SAN_JOSE;Colonia;346,3;65,16163265;394,1195918;0,020408163
7951;26;86;118.830;119;15,55;12,15;99;89,925;1,075;100;350;100;1,675;1;2022;13/6/2022;ARRAYAN;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
7952;7;25;62.160;62;11,975;9,4667;-1;89,9333;2,0333;99;-1;-1;1,7;1;2022;20/5/2022;NAHARA;SAN_JOSE;Colonia;346,3;65,16163265;394,1195918;0,020408163
7953;24;84;118.910;119;10,525;10,85;98;87,45;1,8;99;259;88,6;1,3;1;2022;11/6/2022;FANA;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
7954;20;66;58.740;59;11,2;11,45;-1;85,7;1,9;99;-1;-1;1,85;1;2022;16/6/2022;DANIELLE;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
7955;32;106;139.240;139;10,14;12,32;98;95,74;0,22;99;259;22,1;1,96;1;2022;13/6/2022;OSIRIS;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
7956;29;87;80.000;80;10,5667;11,1;98;94,2333;0,3333;99;283;147,3;3,1;1;2022;15/6/2022;OSIRIS;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
7957;25;88;119.520;120;10,725;10,575;95;77,475;3,9;100;324;225,1;2,15;1;2022;16/6/2022;NAHARA;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
7958;18;59;62.510;63;11,25;10,4;100;93,85;0,4;100;280;1;0,95;1;2022;17/6/2022;NAHARA;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
7960;30;90;95.000;95;10,725;9;100;92,35;0,675;100;263;1;2,175;1;2022;20/6/2022;NAHARA;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
7961;130;390;599.950;600;10,8048;10,3905;100;94,8048;0,5571;100;275;100;1,1;1;2022;2/7/2022;NAHARA;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
7962;80;264;63.460;63;11,98;10,8;98;79,6;3,64;99;343;120;1,06;1;2022;3/6/2022;ARRAYAN;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
7964;70;245;315.640;316;10,7545;11,6545;99;95,2091;0,2;100;336;131,8;1,5727;1;2022;1/6/2022;ARRAYAN;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
7967;98;343;88.540;89;11,5875;9,3688;99;67,8938;5,775;100;321;89;1,45;1;2022;1/6/2022;DANIELLE;SAN_JOSE;Colonia;346,3;65,16163265;394,1195918;0,020408163
7968;43;151;229.050;229;11,07;10,12;98;86,79;2,11;100;331;49,9;1,5;1;2022;9/6/2022;DANIELLE;SAN_JOSE;Colonia;346,3;65,16163265;394,1195918;0,020408163
7969;154;539;676.150;676;14,024;10,876;99;83,368;3,332;100;363;163,7;3,004;1;2022;25/5/2022;DANIELLE;SAN_JOSE;Colonia;346,3;65,16163265;394,1195918;0,020408163
7970;13;43;53.020;53;10,75;10,1;-1;94;0,4;100;-1;-1;3,3;1;2022;10/6/2022;ARRAYAN;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
7971;70;231;309.290;309;12,05;9,74;100;94,4;0,62;100;341;112,3;1,55;1;2022;11/6/2022;ARRAYAN;SAN_JOSE;Colonia;346,3;65,16163265;394,1195918;0,020408163
7972;54;178;130.360;130;13,9429;12;99;87,2857;1,4;100;355;171;4,4571;1;2022;27/5/2022;ARRAYAN;SAN_JOSE;Colonia;346,3;65,16163265;394,1195918;0,020408163
7973;32;106;100.120;100;12,525;10,925;99;94,025;0,625;100;320;4;1,875;1;2022;4/6/2022;ARRAYAN;SAN_JOSE;Colonia;346,3;65,16163265;394,1195918;0,020408163
7974;190;570; -   ; -   ;12,0667;12,3;-1;70,6333;5,1;100;366;81,9;1,6667;1;2022;13/6/2022;DANIELLE;CANELONES;Canelones;298,3;63,47877551;360,6836735;0,008163265
7975;54;178;232.500;233;14,0111;10,2444;98;93,9;0,6222;100;360;27,8;2,1889;1;2022;15/6/2022;ARRAYAN;SAN_JOSE;Colonia;346,3;65,16163265;394,1195918;0,020408163
7976;200;600;618.980;619;12,1348;11,6783;99;94,4565;0,587;100;374;111,8;1,9435;1;2022;6/6/2022;ARRAYAN;SAN_JOSE;Colonia;346,3;65,16163265;394,1195918;0,020408163
7977;33;116;65.780;66;11,85;11,875;98;69,875;5,35;99;339;35,1;2,175;1;2022;9/6/2022;DANIELLE;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
7979;59;207;365.090;365;11,8769;9,4385;98;95,9538;0,3308;100;353;180,1;1,0615;1;2022;22/5/2022;DANIELLE;RIO_NEGRO;Tacuarembo;722,6;57,64122449;376,4653061;0,163265306
7980;61;214;173.410;173;11,9167;11,4167;99;70,9167;6,2667;100;378;186;0,9667;1;2022;30/5/2022;NAHARA;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
7982;15;53;58.980;59;12,45;12,4;98;91,65;0,7;99;324;0,1;3,35;1;2022;1/6/2022;ARRAYAN;SAN_JOSE;Colonia;346,3;65,16163265;394,1195918;0,020408163
7983;170;595;648.380;648;10,6636;11,45;99;86,2;1,9773;100;349;100;1,6227;1;2022;25/5/2022;NAHARA;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
7985;20;60;179.260;179;11,35;10,32;98;95,97;0,53;100;293;263;1,18;1;2022;15/6/2022;ARRAYAN;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
7986;9;27;15.660;16;13;12,3;100;98,4;0,1;96;316;203,3;1,1;1;2022;27/6/2022;ARRAYAN;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
7987;75;248;268.940;269;10,95;12,1125;99;95,025;0,375;99;324;241;1,775;1;2022;21/6/2022;ARRAYAN;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
7988;35;105;198.010;198;12,9714;11;100;96,7143;0,1286;100;292;206;2,2143;1;2022;7/7/2022;DANIELLE;SAN_JOSE;Colonia;346,3;65,16163265;394,1195918;0,020408163
7989;25;88;89.460;89;10;9,7333;-1;92,8;0,6333;100;-1;-1;1,1;1;2022;7/6/2022;DANIELLE;RIO_NEGRO;Tacuarembo;722,6;57,64122449;376,4653061;0,163265306
7990;80;280;509.390;509;9,3444;9,3333;99;91,5944;1,4333;100;347;85,3;1,5111;1;2022;22/5/2022;ARRAYAN;PAYSANDU;Salto;581,2;57,93632653;373,6183673;0,795918367
7991;60;198;171.380;171;10,42;12,36;97;86,22;1,44;99;322;105;2,5;1;2022;12/6/2022;DANIELLE;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
7992;131;459;1.111.040;1.018;12,5514;10,5857;99;85,9457;1,6771;100;391;140,9;2,8743;1;2022;10/6/2022;DANIELLE;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
7993;11;39;29.500;30;10;11,4;98;91,5;0,6;100;332;190;2,9;1;2022;12/6/2022;ARRAYAN;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
7994;42;126; -   ; -   ;11,225;14,475;-1;88,6;1,1;98;-1;-1;3,8;1;2022;28/6/2022;FANA;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
7995;260;832;1.242.601;1.186;11,2605;10,3737;100;96,4184;0,6184;100;326;115;1,0605;1;2022;13/6/2022;ARRAYAN;RIO_NEGRO;Tacuarembo;722,6;57,64122449;376,4653061;0,163265306
7996;99;347;499.630;485;10,9684;12,2;100;81,9474;2,6947;100;379;88;1,5;1;2022;23/5/2022;DANIELLE;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
7997;230;805;594.080;561;11,6556;9,6389;-1;96,8222;0,5833;100;291;181,5;1,2278;1;2022;10/6/2022;ARRAYAN;SAN_JOSE;Colonia;346,3;65,16163265;394,1195918;0,020408163
7999;20;66;29.760;30;12,0333;13,3;-1;78,9;5,0667;100;-1;-1;2,5;1;2022;14/6/2022;DANIELLE;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8001;141;465;542.968;438;11,3444;12,0611;98;88,15;1,0556;100;345;169,2;1,8778;1;2022;15/6/2022;ARRAYAN;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8002;110;385;504.440;504;10,1947;11,1;99;94,4474;0,3263;100;350;85,7;1,7947;1;2022;5/6/2022;ARRAYAN;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8003;190;665;1.065.800;1.038;10,7243;10,927;98;90,6351;0,973;100;364;246,1;3,5919;1;2022;1/6/2022;DANIELLE;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8004;68;238;319.080;319;10,0182;12,1636;100;82,7818;1,8818;100;343;98;1,6364;1;2022;9/6/2022;DANIELLE;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8005;111;389;228.470;228;10,4625;9,8625;99;90,9;1,275;100;333;121;1,25;1;2022;10/6/2022;DANIELLE;RIO_NEGRO;Tacuarembo;722,6;57,64122449;376,4653061;0,163265306
8006;130;455;726.380;638;13,588;11,668;99;94,752;0,48;100;362;122;1,784;1;2022;3/6/2022;ARRAYAN;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8008;75;263;333.670;334;11,2;11,6167;99;95,4333;0,4583;100;326;134,6;1,0417;1;2022;11/6/2022;FANA;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8009;70;210;120.320;120;13,675;12,2;99;91,65;0,5;97;272;93,2;2,5;1;2022;15/7/2022;DANIELLE;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8010;53;159;202.680;203;10,8143;11,1857;-1;95,7714;0,2714;100;-1;-1;2,8143;1;2022;2/6/2022;ARRAYAN;RIO_NEGRO;Tacuarembo;722,6;57,64122449;376,4653061;0,163265306
8011;39;137;205.771;205;12,7;10,2;100;90,5;2,1125;100;342;180;1,225;1;2022;15/6/2022;DANIELLE;PAYSANDU;Salto;581,2;57,93632653;373,6183673;0,795918367
8012;13;46;29.910;30;9,5;12,6;99;91,1;0,7;100;337;46;1,3;1;2022;23/6/2022;ARRAYAN;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8013;180;630;802.960;803;12,4878;9,9415;98;72,8561;4,7951;100;398;110;1,4098;1;2022;6/6/2022;DANIELLE;SAN_JOSE;Colonia;346,3;65,16163265;394,1195918;0,020408163
8014;20;70;85.850;86;10,8;11,4;98;87,8333;1,6667;100;367;171,5;1,9;1;2022;24/6/2022;ARRAYAN;SAN_JOSE;Colonia;346,3;65,16163265;394,1195918;0,020408163
8015;10;30;14.790;15;12,7;11,6;98;93,7;0,4;100;304;0,1;3,9;1;2022;12/6/2022;ARRAYAN;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8016;10;22;47.740;24;11,1667;13,6;100;93,1;1,2;100;300;1;1,4333;1;2022;22/6/2022;ARRAYAN;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8017;13;29; -   ; -   ;12;15,1;-1;94,1;0,1;89;-1;-1;4,4;1;2022;21/7/2022;ARRAYAN;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8018;33;106;282.330;282;11,4667;9,5222;100;95,2444;0,8556;100;311;52;0,9556;1;2022;22/5/2022;ARRAYAN;RIO_NEGRO;Tacuarembo;722,6;57,64122449;376,4653061;0,163265306
8019;18;58;228.840;229;10,1714;9,3857;98;93,3857;1,3429;100;301;25;0,8714;1;2022;23/5/2022;ARRAYAN;RIO_NEGRO;Tacuarembo;722,6;57,64122449;376,4653061;0,163265306
8020;28;90;165.810;166;13,64;10,52;99;97,56;0,32;96;317;105;1,06;1;2022;20/5/2022;ARRAYAN;RIO_NEGRO;Tacuarembo;722,6;57,64122449;376,4653061;0,163265306
8021;60;192;252.670;253;11,1875;10,2125;100;96,975;0,325;100;288;75;1,5;1;2022;22/5/2022;ARRAYAN;RIO_NEGRO;Tacuarembo;722,6;57,64122449;376,4653061;0,163265306
8022;24;77;64.310;64;12,9;9,55;100;96,75;0,3;97;316;208;1,5;1;2022;23/5/2022;ARRAYAN;RIO_NEGRO;Tacuarembo;722,6;57,64122449;376,4653061;0,163265306
8023;40;120;169.380;169;13,75;11,3167;99;96,3333;0,3667;100;331;13,8;1;1;2022;15/6/2022;ARRAYAN;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8024;42;126;81.970;82;10,225;13,075;97;94,075;0,45;100;315;9,1;2,65;1;2022;19/6/2022;ARRAYAN;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8025;34;112;119.040;119;11,25;11,2;99;96,725;0,2;100;288;93,5;1,4;1;2022;5/6/2022;ARRAYAN;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8026;90;315; -   ; -   ;10,7333;11,8;190;75,4;5,3333;100;199;4;2,4;1;2022;24/5/2022;NAHARA;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8027;42;147;348.890;349;9,9333;11,3167;97;91,3167;0,6167;100;326;-1;1,5583;1;2022;11/6/2022;DANIELLE;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8029;100;350;491.180;462;9,7222;10,1;99;93,0278;1,0278;100;330;100;1,5278;1;2022;2/7/2022;ARRAYAN;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8031;38;133;237.670;238;10,2111;11,3444;-1;81,7778;2,4444;100;-1;-1;1,2778;1;2022;12/6/2022;DANIELLE;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8032;44;154; -   ; -   ;12,99;7,74;-1;94,09;0,79;100;-1;-1;1,02;1;2022;3/6/2022;NAHARA;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8033;82;262;518.750;486;9,7063;9,5313;100;92,9813;1,3688;100;360;84;0,85;1;2022;23/5/2022;ARRAYAN;RIO_NEGRO;Tacuarembo;722,6;57,64122449;376,4653061;0,163265306
8035;80;240;376.420;376;13,0444;13,0556;98;94,9833;0,3556;100;305;157,1;2,9111;1;2022;13/6/2022;ARRAYAN;DURAZNO;Tacuarembo;722,6;57,64122449;376,4653061;0,163265306
8037;27;86;169.600;170;10,0333;10,2333;100;92,1333;1,4667;100;333;105;0,8667;1;2022;20/6/2022;ARRAYAN;RIO_NEGRO;Tacuarembo;722,6;57,64122449;376,4653061;0,163265306
8038;61;195;205.610;206;10,6714;9,4714;100;96,1714;0,2857;100;335;95,7;1,4857;1;2022;14/6/2022;ARRAYAN;RIO_NEGRO;Tacuarembo;722,6;57,64122449;376,4653061;0,163265306
8039;49;157;261.900;262;11,2625;10,55;100;94,925;0,95;100;317;49;0,8375;1;2022;6/6/2022;ARRAYAN;RIO_NEGRO;Tacuarembo;722,6;57,64122449;376,4653061;0,163265306
8040;69;221;343.790;344;10,7273;10,2636;100;95,9091;0,7636;100;314;129;1,1909;1;2022;11/6/2022;ARRAYAN;RIO_NEGRO;Tacuarembo;722,6;57,64122449;376,4653061;0,163265306
8043;86;275;383.710;384;13,5867;9,94;99;95,1333;0,6667;100;343;156;1,6;1;2022;20/5/2022;DANIELLE;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8044;67;201;192.580;193;11,6857;11,8143;100;94,5286;0,4143;100;301;163,2;3,0714;1;2022;5/6/2022;ARRAYAN;FLORES;Colonia;346,3;65,16163265;394,1195918;0,020408163
8045;72;252;525.650;526;10,6882;9,9294;100;90,0588;1,5176;100;226;1;1,2706;1;2022;2/6/2022;NAHARA;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8047;60;210;276.770;277;9,7556;11,7444;99;91,1111;0,7;100;294;35;3,1889;1;2022;12/6/2022;DANIELLE;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8048;18;58;99.230;99;12,225;10,575;97;93,825;0,625;100;360;20,3;2,25;1;2022;8/6/2022;DANIELLE;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8049;100;300;754.210;754;11,9074;11,0481;98;93,3593;0,6926;100;343;103;1,4815;1;2022;28/5/2022;ARRAYAN;SAN_JOSE;Colonia;346,3;65,16163265;394,1195918;0,020408163
8050;97;310;231.640;232;15,9813;13,2625;100;80,7625;2,6188;100;376,5;65,8;3,6438;1;2022;5/6/2022;DANIELLE;CANELONES;Canelones;298,3;63,47877551;360,6836735;0,008163265
8051;140;420;523.520;524;11,8389;11,6667;100;95,0556;0,3444;100;345;66,8;3,2611;1;2022;10/6/2022;ARRAYAN;SAN_JOSE;Colonia;346,3;65,16163265;394,1195918;0,020408163
8052;40;120;171.780;172;13,1333;11,0333;98;95,65;0,25;100;333;103;2,9667;1;2022;10/6/2022;ARRAYAN;SAN_JOSE;Colonia;346,3;65,16163265;394,1195918;0,020408163
8053;35;112;142.010;142;12,74;11;99;92,18;0,54;100;303;149;4,46;1;2022;3/6/2022;DANIELLE;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8054;19;61;92.830;93;10,4333;12,1;97;80,4;3,1;100;355;42,8;1,4333;1;2022;13/6/2022;DANIELLE;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8055;186;651;826.638;737;10,518;9,082;100;91,8738;0,7426;100;293;230;1,6754;1;2022;20/6/2022;NAHARA;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8056;69;221;275.270;275;11,9444;10,8111;-1;92,7667;0,6;100;-1;-1;2,0667;1;2022;20/5/2022;DANIELLE;RIO_NEGRO;Tacuarembo;722,6;57,64122449;376,4653061;0,163265306
8057;69;221;366.030;307;12;11,1583;99;97,3333;0,1583;100;284;56;1,575;1;2022;12/6/2022;ABYDOS;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8058;20;70;56.930;57;11,74;11,08;98;76,62;3,4;100;303;244;3,22;1;2022;3/7/2022;DANIELLE;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8059;108;346;248.910;249;12,4;11,7889;99;96,1222;0,1556;94;300;159,1;3,2444;1;2022;19/6/2022;ARRAYAN;DURAZNO;Tacuarembo;722,6;57,64122449;376,4653061;0,163265306
8060;40;128;283.930;252;12,5889;11,6667;98;94,6444;0,3111;100;294;338;3,8667;1;2022;18/6/2022;ARRAYAN;LAVALLEJA;TreintayTres;497,7;50,30244898;329,497551;2,636734694
8061;92;294;249.090;249;10,9;10,8625;-1;89,4875;1,9125;100;-1;-1;1,125;1;2022;15/6/2022;ARRAYAN;RIO_NEGRO;Tacuarembo;722,6;57,64122449;376,4653061;0,163265306
8062;41;144;67.310;67;13;11,4;98;73,35;3,8;100;350;174;2,1;1;2022;9/6/2022;DANIELLE;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8063;11;39;30.070;30;11,2571;12,7;-1;61,7714;7,1143;100;-1;-1;1,3;1;2022;31/5/2022;DANIELLE;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8064;90;315;263.260;263;11,3083;11,2667;98;78,4667;3,2;100;315;82,6;2,3667;1;2022;10/6/2022;DANIELLE;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8065;16;51;66.260;33;13,275;9,55;98;96,4;0,275;100;296;117,2;1,15;1;2022;22/5/2022;ARRAYAN;RIO_NEGRO;Tacuarembo;722,6;57,64122449;376,4653061;0,163265306
8066;3;9; -   ; -   ;11,9;13;-1;76,7;2,3;85;-1;-1;4,7;1;2022;20/6/2022;DANIELLE;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8067;78;250;303.503;302;11,9462;10,5846;100;96,3308;0,4769;100;352;216;1,3538;1;2022;14/6/2022;ARRAYAN;RIO_NEGRO;Tacuarembo;722,6;57,64122449;376,4653061;0,163265306
8068;15;38;16.290;16;11,7;9,3;98;74,9;3,2;100;263;0;1,1;1;2022;14/6/2022;DANIELLE;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8069;45;135;181.090;181;12,1167;10,35;98;84,4333;1,7167;100;304;27,2;1,9667;1;2022;4/6/2022;DANIELLE;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8070;45;149;205.930;206;13,2667;11,9333;98;78,6;2,4556;100;312;46;4;1;2022;10/6/2022;DANIELLE;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8071;40;120;165.060;165;11,85;12,35;100;97,15;0,1333;100;299;0;1,9167;1;2022;9/6/2022;ARRAYAN;DURAZNO;Tacuarembo;722,6;57,64122449;376,4653061;0,163265306
8072;264;924;1.349.625;1.350;10,9938;11,4729;100;95,3458;0,3063;100;321,5;494;1,8521;1;2022;18/6/2022;DANIELLE;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8073;255;765;1.702.712;1.703;11,6644;12,0254;100;97,0424;0,2119;100;338;291;1,8237;1;2022;17/6/2022;ARRAYAN;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8075;200;700;383.570;384;12,203;10,8061;98;65,7121;7,3061;100;312;159;1,3879;1;2022;24/5/2022;DANIELLE;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8076;12;40;52.760;53;14,25;10,05;99;81,25;2,15;93;314;160;3,55;1;2022;30/5/2022;DANIELLE;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8077;50;175;103.080;103;15,8167;10,7833;99;84,3;1,5667;100;338;133,4;2,5167;1;2022;10/6/2022;DANIELLE;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8078;26;86;116.940;117;10,725;11,55;99;96,75;0,3;100;293,5;106,9;1,55;1;2022;10/6/2022;ARRAYAN;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8079;15;53;102.690;76;10,05;11,45;97;85,075;2,225;100;352;206,3;2,625;1;2022;2/6/2022;DANIELLE;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8080;42;126; -   ; -   ;12,05;13,85;-1;96,1;0,6;98;-1;-1;1,9;1;2022;7/6/2022;ARRAYAN;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8081;40;132;141.630;142;11,14;12,62;99;95,04;0,66;100;244;11,5;0,76;1;2022;12/5/2022;ARRAYAN;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8082;19;67;97.500;98;11,75;10,6;98;97,575;0,275;100;287;135;1,05;1;2022;14/5/2022;ARRAYAN;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8083;43;129; -   ; -   ;11,1833;14,2;-1;95,5;0,5167;98;-1;-1;2,45;1;2022;21/5/2022;ARRAYAN;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8084;30;99; -   ; -   ;16,2;13,6;-1;97;0,4;99;-1;-1;1,4;1;2022;11/6/2022;ARRAYAN;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8085;20;66;67.110;67;10,35;11,75;98;84,95;2,15;100;300;100;1,25;1;2022;11/6/2022;NAHARA;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8086;200;640;1.802.871;1.625;11,3536;11,6449;100;95,6246;0,387;100;422;178;1,1783;1;2022;20/5/2022;ARRAYAN;RIO_NEGRO;Tacuarembo;722,6;57,64122449;376,4653061;0,163265306
8088;105;368;575.500;576;10,7316;11,5263;99;95,4526;0,4053;100;323;88,3;1,0158;1;2022;15/6/2022;DANIELLE;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8089;55;165;226.120;226;12,0778;10,6444;99;97,4111;0,3;100;289;43;1,1444;1;2022;20/6/2022;ARRAYAN;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8090;43;151;273.910;245;11,1778;11,4778;97;91,3444;0,7556;100;251;265,4;1,5222;1;2022;20/5/2022;DANIELLE;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8091;15;53;67.280;67;10,725;12,8;96;74,175;3,35;100;357;15,4;1,4;1;2022;6/6/2022;DANIELLE;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8092;29;102;90.670;91;9,6;12;-1;95;0,4;100;-1;-1;1,2333;1;2022;4/6/2022;ARRAYAN;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8093;20;44;88.700;89;11,2333;11,6667;99;91,8;1,6667;100;223;100;1,0667;1;2022;16/6/2022;DANIELLE;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8094;110;385;618.370;492;10,535;10,605;100;96,145;0,395;100;289;65,5;0,845;1;2022;5/6/2022;ARRAYAN;DURAZNO;Tacuarembo;722,6;57,64122449;376,4653061;0,163265306
8095;48;106;144.580;145;13,58;10,26;99;95,26;0,22;96;328;0;2,78;1;2022;15/6/2022;DANIELLE;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8096;62;217;607.770;608;10,519;11,5905;98;91,1905;1,3;100;357;248,6;2,0429;1;2022;9/6/2022;DANIELLE;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
8098;136;476;229.050;198;11,5727;11,9727;99;76,9909;3,3636;100;326;33,8;0,8182;1;2022;7/6/2022;ARRAYAN;SAN_JOSE;Colonia;346,3;65,16163265;394,1195918;0,020408163
8099;33;116;84.460;84;12,7857;9,3857;99;92,2;0,8286;98;330;183,7;1,2714;1;2022;22/5/2022;DANIELLE;PAYSANDU;Salto;581,2;57,93632653;373,6183673;0,795918367
8100;22;73;58.470;58;11,2667;11,0333;-1;83,4667;1,8667;100;-1;-1;1,2667;1;2022;3/6/2022;DANIELLE;SAN_JOSE;Colonia;346,3;65,16163265;394,1195918;0,020408163
8102;38;122;149.110;149;10,92;11,7;98;84,6;1,78;97;311;-1;1,98;1;2022;22/7/2022;DANIELLE;COLONIA;Colonia;346,3;65,16163265;394,1195918;0,020408163
8103;170;544;967.490;967;9,9563;11,0438;100;92,7188;0,7656;100;314;296;1,45;1;2022;5/6/2022;NAHARA;SORIANO;Colonia;346,3;65,16163265;394,1195918;0,020408163
