Departamento;Fecha;Precip.Acumulada_(mm);Heliofanía_Relativa_(%);Rad.Solar_(xHelio)cal/cma²;Humedad_Rel.
Canelones;16/12/2023;37.9;55.2;507.8;0.0
Canelones;17/12/2023;4.1;0.0;233.2;0.0
Canelones;18/12/2023;19.3;0.0;233.2;0.0
Canelones;19/12/2023;0.0;34.9;407.2;0.0
Canelones;20/12/2023;7.0;50.2;483.7;0.0
Canelones;21/12/2023;0.0;86.5;664.6;0.0
Canelones;22/12/2023;0.0;92.2;692.7;0.0
Canelones;23/12/2023;4.3;90.1;682.2;0.0
Canelones;24/12/2023;7.3;22.3;344.6;0.0
Canelones;25/12/2023;0.0;77.6;619.5;0.0
Canelones;26/12/2023;0.0;95.7;709.7;0.0
Canelones;27/12/2023;1.4;91.6;688.9;0.0
Canelones;28/12/2023;0.0;46.2;462.4;0.0
Canelones;29/12/2023;0.0;84.7;653.6;0.0
Canelones;30/12/2023;0.0;96.6;712.6;0.0
Canelones;31/12/2023;0.0;93.9;698.4;0.0
Canelones;1/1/2024;0.0;64.5;552.3;0.0
Canelones;2/1/2024;0.0;80.6;632.1;0.0
Canelones;3/1/2024;0.0;90.5;680.4;0.0
Canelones;4/1/2024;0.0;58.3;520.2;0.0
Canelones;5/1/2024;0.4;76.6;610.1;0.0
Canelones;6/1/2024;0.3;41.5;436.0;0.0
Canelones;7/1/2024;7.9;70.4;577.9;0.0
Canelones;8/1/2024;0.0;85.3;650.5;0.0
Canelones;9/1/2024;0.0;84.6;646.4;0.0
Canelones;10/1/2024;0.0;86.9;656.4;0.0
Canelones;11/1/2024;0.0;84.8;645.2;0.0
Canelones;12/1/2024;0.0;94.8;693.2;0.0
Canelones;13/1/2024;1.9;84.3;640.7;0.0
Canelones;14/1/2024;0.3;58.2;512.0;0.0
Canelones;15/1/2024;5.7;90.9;670.3;0.0
Canelones;16/1/2024;9.6;0.0;227.4;0.0
Canelones;17/1/2024;0.0;86.2;644.6;0.0
Canelones;18/1/2024;5.0;51.4;474.7;0.0
Canelones;19/1/2024;0.0;95.7;687.7;0.0
Canelones;20/1/2024;0.0;96.6;690.5;0.0
Canelones;21/1/2024;0.0;96.1;686.0;0.0
Canelones;22/1/2024;0.0;93.3;671.2;0.0
Canelones;23/1/2024;0.0;93.5;670.0;0.0
Canelones;24/1/2024;0.0;85.0;628.0;0.0
Canelones;25/1/2024;0.0;90.9;654.2;0.0
Canelones;26/1/2024;0.0;96.2;677.2;0.0
Canelones;27/1/2024;0.0;95.6;672.4;0.0
Canelones;28/1/2024;0.0;82.0;606.4;0.0
Canelones;29/1/2024;0.0;80.7;598.5;0.0
Canelones;30/1/2024;0.0;90.3;641.4;0.0
Canelones;31/1/2024;0.0;51.8;459.8;0.0
Canelones;1/2/2024;0.0;76.1;570.9;0.0
Canelones;2/2/2024;0.0;86.5;617.2;0.0
Canelones;3/2/2024;0.0;67.5;527.5;0.0
Canelones;4/2/2024;0.0;86.8;614.1;0.0
Canelones;5/2/2024;0.0;69.3;531.6;0.0
Canelones;6/2/2024;4.5;65.0;510.0;0.0
Canelones;7/2/2024;0.0;68.9;525.5;0.0
Canelones;8/2/2024;0.0;41.6;399.8;0.0
Canelones;9/2/2024;9.9;60.3;482.3;0.0
Canelones;10/2/2024;2.4;25.4;323.6;0.0
Canelones;11/2/2024;0.0;89.0;606.4;0.0
Canelones;12/2/2024;27.8;5.2;231.4;0.0
Canelones;13/2/2024;0.0;45.1;406.6;0.0
Canelones;14/2/2024;0.0;85.1;580.9;0.0
Canelones;15/2/2024;0.0;100.0;643.5;0.0
Canelones;16/2/2024;0.0;56.0;448.5;0.0
Canelones;17/2/2024;0.0;66.8;492.9;0.0
Canelones;18/2/2024;0.5;23.6;304.0;0.0
Canelones;19/2/2024;0.0;38.9;368.2;0.0
Canelones;20/2/2024;0.0;77.2;530.0;0.0
Canelones;21/2/2024;0.0;51.4;417.3;0.0
Canelones;22/2/2024;0.0;79.9;535.7;0.0
Canelones;23/2/2024;0.0;76.3;517.6;0.0
Canelones;24/2/2024;0.0;88.1;563.8;0.0
Canelones;25/2/2024;0.0;51.2;407.1;0.0
Canelones;26/2/2024;9.9;0.0;193.4;0.0
Canelones;27/2/2024;0.1;54.6;416.3;0.0
Canelones;28/2/2024;0.0;77.3;506.7;0.0
Canelones;29/2/2024;0.0;69.0;469.6;0.0
Canelones;1/3/2024;0.0;36.9;337.5;0.0
Canelones;2/3/2024;8.0;15.8;250.6;0.0
Canelones;3/3/2024;0.0;86.2;529.2;0.0
Canelones;4/3/2024;0.3;91.1;545.3;0.0
Canelones;5/3/2024;0.0;75.5;480.4;0.0
Canelones;6/3/2024;0.0;90.8;536.9;0.0
Canelones;7/3/2024;0.0;88.7;525.1;0.0
Canelones;8/3/2024;43.9;63.4;423.8;0.0
Canelones;9/3/2024;0.0;85.2;504.3;0.0
Canelones;10/3/2024;0.0;78.2;474.2;0.0
Canelones;11/3/2024;16.0;0.8;179.3;0.0
Canelones;12/3/2024;68.0;30.8;290.2;0.0
Canelones;13/3/2024;61.0;4.9;191.8;1.0
Canelones;14/3/2024;5.1;0.0;172.3;0.0
Canelones;15/3/2024;0.0;36.9;305.7;0.0
Canelones;16/3/2024;1.0;9.9;205.4;0.0
Canelones;17/3/2024;0.0;89.8;491.4;0.0
Canelones;18/3/2024;8.8;68.6;411.9;0.0
Canelones;19/3/2024;66.5;100.0;519.8;0.0
Canelones;20/3/2024;29.5;16.6;222.8;0.0
Canelones;21/3/2024;0.1;100.0;511.4;0.0
Canelones;22/3/2024;0.0;100.0;507.2;0.0
Canelones;23/3/2024;0.0;100.0;503.0;0.0
Canelones;24/3/2024;0.0;100.0;498.7;0.0
Canelones;25/3/2024;0.0;100.0;494.5;5.0
Canelones;26/3/2024;0.0;100.0;490.3;0.0
Canelones;27/3/2024;0.0;100.0;486.0;0.0
Canelones;28/3/2024;0.0;100.0;481.8;0.0
Canelones;29/3/2024;0.0;100.0;477.6;0.0
Canelones;30/3/2024;1.3;100.0;473.3;0.0
Canelones;31/3/2024;3.7;46.5;298.1;0.0
Canelones;1/4/2024;1.9;47.5;298.6;0.0
Canelones;2/4/2024;18.3;100.0;460.7;0.0
Canelones;3/4/2024;13.8;16.5;196.9;12.0
Canelones;4/4/2024;0.0;100.0;452.3;9.0
Canelones;5/4/2024;0.0;100.0;448.1;0.0
Canelones;6/4/2024;0.0;83.3;393.5;0.0
Canelones;7/4/2024;0.0;100.0;439.8;0.0
Canelones;8/4/2024;0.0;100.0;435.6;0.0
Canelones;9/4/2024;0.0;100.0;431.5;0.0
Canelones;10/4/2024;0.0;100.0;427.4;0.0
Canelones;11/4/2024;0.0;100.0;423.3;0.0
Canelones;12/4/2024;3.5;89.4;389.1;0.0
Canelones;13/4/2024;0.7;35.9;233.9;0.0
Canelones;14/4/2024;0.0;21.6;191.6;0.0
Canelones;15/4/2024;48.0;0.0;129.9;0.0
Canelones;16/4/2024;2.0;26.3;200.8;0.0
Canelones;17/4/2024;0.0;100.0;399.4;0.0
Canelones;18/4/2024;0.0;100.0;395.5;0.0
Canelones;19/4/2024;0.0;100.0;391.7;0.0
Canelones;20/4/2024;0.0;100.0;387.8;0.0
Canelones;21/4/2024;10.2;54.3;264.4;0.0
Canelones;22/4/2024;25.0;48.0;245.5;0.0
Canelones;23/4/2024;0.0;67.6;293.5;2.0
Canelones;24/4/2024;0.0;100.0;372.9;0.0
Canelones;25/4/2024;27.8;62.4;274.7;0.0
Canelones;26/4/2024;16.4;17.7;160.8;7.0
Canelones;27/4/2024;0.0;100.0;362.2;2.0
Canelones;28/4/2024;0.0;100.0;358.7;0.0
Canelones;29/4/2024;3.5;50.9;236.4;0.0
Canelones;30/4/2024;1.1;57.7;250.4;7.0
Canelones;1/5/2024;0.8;98.6;345.1;0.0
Canelones;2/5/2024;0.0;100.0;345.2;0.0
Canelones;3/5/2024;0.0;100.0;341.9;0.0
Canelones;4/5/2024;0.2;100.0;338.7;0.0
Canelones;5/5/2024;1.0;89.2;310.8;2.0
Canelones;6/5/2024;1.2;69.2;262.8;15.0
Canelones;7/5/2024;18.1;25.1;161.3;17.0
Canelones;8/5/2024;0.3;10.6;127.7;10.0
Canelones;9/5/2024;0.0;100.0;323.5;0.0
Canelones;10/5/2024;0.0;100.0;320.6;0.0
Canelones;11/5/2024;0.2;100.0;317.8;0.0
Canelones;12/5/2024;12.2;18.6;140.3;0.0
Canelones;13/5/2024;0.0;100.0;312.4;0.0
Canelones;14/5/2024;0.0;100.0;309.7;0.0
Canelones;15/5/2024;0.0;100.0;307.2;0.0
Canelones;16/5/2024;0.0;100.0;304.6;0.0
Canelones;17/5/2024;0.0;100.0;302.2;0.0
Canelones;18/5/2024;0.0;100.0;299.8;0.0
Canelones;19/5/2024;0.0;100.0;297.5;0.0
Canelones;20/5/2024;0.0;100.0;295.2;3.0
Canelones;21/5/2024;0.0;30.0;153.3;5.0
Canelones;22/5/2024;0.0;21.0;134.4;5.0
Canelones;23/5/2024;0.0;14.0;119.7;0.0
Canelones;24/5/2024;1.4;91.5;270.2;0.0
Canelones;25/5/2024;0.1;100.0;285.0;0.0
Canelones;26/5/2024;0.1;96.9;277.1;0.0
Canelones;27/5/2024;55.2;0.0;89.7;15.0
Canelones;28/5/2024;0.0;100.0;279.6;10.0
Canelones;29/5/2024;0.0;100.0;277.9;9.0
Canelones;30/5/2024;0.0;47.7;177.9;0.0
Canelones;31/5/2024;0.1;100.0;274.9;4.0
Canelones;1/6/2024;0.1;77.5;231.5;0.0
Canelones;2/6/2024;12.0;0.0;86.7;6.0
Canelones;3/6/2024;0.0;100.0;270.7;0.0
Canelones;4/6/2024;3.2;100.0;269.5;0.0
Canelones;5/6/2024;5.8;35.9;151.1;2.0
Canelones;6/6/2024;0.1;100.0;267.3;6.0
Canelones;7/6/2024;0.0;91.4;250.6;4.0
Canelones;8/6/2024;0.0;67.8;207.2;11.0
Canelones;9/6/2024;0.0;75.1;219.6;0.0
Canelones;10/6/2024;0.0;100.0;263.7;0.0
Canelones;11/6/2024;0.0;92.7;249.9;7.0
Canelones;12/6/2024;0.0;33.0;142.6;3.0
Canelones;13/6/2024;0.3;36.1;147.8;0.0
Canelones;14/6/2024;10.3;0.0;83.3;1.0
Canelones;15/6/2024;0.1;100.0;260.8;11.0
Canelones;16/6/2024;0.0;32.0;139.8;2.0
Canelones;17/6/2024;0.0;100.0;260.2;0.0
Canelones;18/6/2024;0.0;100.0;259.9;0.0
Canelones;19/6/2024;0.0;100.0;259.8;10.0
Canelones;20/6/2024;5.2;93.6;248.4;12.0
Canelones;21/6/2024;4.4;8.3;97.5;0.0
Canelones;22/6/2024;0.0;8.3;97.5;19.0
Canelones;23/6/2024;0.0;100.0;260.0;3.0
Canelones;24/6/2024;0.0;100.0;260.2;0.0
Canelones;25/6/2024;1.2;87.8;238.9;0.0
Canelones;26/6/2024;0.0;100.0;260.9;1.0
Canelones;27/6/2024;0.0;100.0;261.3;0.0
Canelones;28/6/2024;0.0;100.0;261.9;0.0
Canelones;29/6/2024;0.0;100.0;262.5;0.0
Canelones;30/6/2024;0.0;100.0;263.1;0.0
Canelones;1/7/2024;0.0;100.0;263.9;0.0
Canelones;2/7/2024;0.0;100.0;264.7;0.0
Canelones;3/7/2024;0.0;88.3;244.4;0.0
Canelones;4/7/2024;0.0;94.4;256.3;10.0
Canelones;5/7/2024;0.0;100.0;267.5;0.0
Canelones;6/7/2024;0.0;100.0;268.6;0.0
Canelones;7/7/2024;1.5;93.5;257.8;0.0
Canelones;8/7/2024;0.3;100.0;271.0;0.0
Canelones;9/7/2024;0.0;100.0;272.3;0.0
Canelones;10/7/2024;0.0;86.5;248.5;0.0
Canelones;11/7/2024;0.0;88.3;253.3;9.0
Canelones;12/7/2024;0.0;96.3;269.8;0.0
Canelones;13/7/2024;0.0;94.1;267.2;10.0
Canelones;14/7/2024;0.0;91.9;264.5;6.0
Canelones;15/7/2024;0.0;100.0;281.7;8.0
Canelones;16/7/2024;0.0;94.7;273.2;1.0
Canelones;17/7/2024;0.0;100.0;285.3;0.0
Canelones;18/7/2024;0.0;100.0;287.2;5.0
Canelones;19/7/2024;0.0;60.1;210.6;3.0
Canelones;20/7/2024;3.4;31.0;154.3;0.0
Canelones;21/7/2024;0.0;25.9;145.3;10.0
Canelones;22/7/2024;0.0;9.9;114.3;12.0
Canelones;23/7/2024;0.0;67.5;231.8;10.0
Canelones;24/7/2024;9.7;62.3;223.1;5.0
Canelones;25/7/2024;0.0;100.0;302.6;3.0
Canelones;26/7/2024;0.0;100.0;305.0;0.0
Canelones;27/7/2024;0.0;100.0;307.5;1.0
Canelones;28/7/2024;0.0;89.1;287.1;6.0
Canelones;29/7/2024;0.0;100.0;312.7;4.0
Canelones;30/7/2024;0.0;100.0;315.4;0.0
Canelones;31/7/2024;0.0;82.6;280.4;0.0
Canelones;1/8/2024;0.0;80.5;278.3;0.0
Canelones;2/8/2024;3.7;84.1;288.8;0.0
Canelones;3/8/2024;8.1;99.3;325.2;0.0
Canelones;4/8/2024;0.6;54.8;228.2;8.0
Canelones;5/8/2024;0.0;36.4;188.6;0.0
Canelones;6/8/2024;0.6;13.4;137.7;9.0
Canelones;7/8/2024;0.0;100.0;338.9;3.0
Canelones;8/8/2024;3.0;79.8;295.1;0.0
Canelones;9/8/2024;0.0;100.0;345.3;5.0
Canelones;10/8/2024;0.0;100.0;348.6;0.0
Canelones;11/8/2024;0.0;100.0;351.9;0.0
Canelones;12/8/2024;0.0;100.0;355.3;0.0
Canelones;13/8/2024;0.0;100.0;358.7;0.0
Canelones;14/8/2024;0.0;100.0;362.2;0.0
Canelones;15/8/2024;0.0;100.0;365.7;0.0
Canelones;16/8/2024;0.0;54.8;255.5;0.0
Canelones;17/8/2024;0.0;89.7;346.7;0.0
Canelones;18/8/2024;0.5;28.6;193.4;5.0
Canelones;19/8/2024;0.0;19.3;171.2;16.0
Canelones;20/8/2024;17.0;86.2;347.6;0.0
Canelones;21/8/2024;8.7;8.2;145.3;18.0
Canelones;22/8/2024;5.0;31.9;209.8;22.0
Canelones;23/8/2024;0.3;100.0;395.1;0.0
Canelones;24/8/2024;0.0;100.0;399.0;8.0
Canelones;25/8/2024;0.0;43.3;247.3;0.0
Canelones;26/8/2024;0.0;87.3;371.6;0.0
Canelones;27/8/2024;0.0;100.0;410.7;10.0
Canelones;28/8/2024;0.0;100.0;414.6;3.0
Canelones;29/8/2024;0.0;92.7;397.8;0.0
Canelones;30/8/2024;42.3;0.0;134.8;4.0
Canelones;31/8/2024;18.8;0.0;136.0;15.0
Canelones;1/9/2024;0.1;59.1;310.8;11.0
Canelones;2/9/2024;0.5;100.0;434.8;10.0
Canelones;3/9/2024;0.0;100.0;438.9;7.0
Canelones;4/9/2024;0.0;94.4;426.1;3.0
Canelones;5/9/2024;0.0;100.0;447.1;0.0
Canelones;6/9/2024;0.0;100.0;451.2;0.0
Canelones;7/9/2024;0.0;100.0;455.3;0.0
Canelones;8/9/2024;0.0;100.0;459.5;0.0
Canelones;9/9/2024;27.7;67.1;359.8;5.0
Canelones;10/9/2024;0.0;59.2;337.7;14.0
Canelones;11/9/2024;0.0;49.6;310.0;6.0
Canelones;12/9/2024;0.0;100.0;476.2;3.0
Canelones;13/9/2024;0.0;100.0;480.3;0.0
Canelones;14/9/2024;0.0;100.0;484.5;3.0
Canelones;15/9/2024;0.0;100.0;488.7;5.0
Canelones;16/9/2024;0.0;100.0;492.9;0.0
Canelones;17/9/2024;0.0;95.6;482.3;0.0
Canelones;18/9/2024;0.0;100.0;501.2;0.0
Canelones;19/9/2024;26.0;84.2;451.1;7.0
Canelones;20/9/2024;0.0;100.0;509.5;9.0
Canelones;21/9/2024;0.0;98.6;508.8;0.0
Canelones;22/9/2024;0.5;43.0;316.7;0.0
Canelones;23/9/2024;0.0;82.4;459.3;3.0
Canelones;24/9/2024;0.0;100.0;526.1;0.0
Canelones;25/9/2024;0.0;100.0;530.2;2.0
Canelones;26/9/2024;0.0;100.0;534.2;0.0
Canelones;27/9/2024;0.0;100.0;538.3;6.0
Canelones;28/9/2024;0.0;100.0;542.4;0.0
Canelones;29/9/2024;0.0;100.0;546.4;0.0
Canelones;30/9/2024;9.2;62.9;411.3;6.0
Canelones;1/10/2024;0.0;100.0;554.4;4.0
Canelones;2/10/2024;0.0;100.0;558.3;3.0
Canelones;3/10/2024;0.0;100.0;562.3;0.0
Canelones;4/10/2024;0.0;100.0;566.2;0.0
Canelones;5/10/2024;0.0;100.0;570.1;0.0
Canelones;6/10/2024;0.0;100.0;573.9;0.0
Canelones;7/10/2024;0.0;32.4;311.8;0.0
Canelones;8/10/2024;0.0;100.0;581.5;5.0
Canelones;9/10/2024;0.0;100.0;585.3;0.0
Canelones;10/10/2024;2.0;45.5;370.2;4.0
Canelones;11/10/2024;1.8;100.0;592.7;8.0
Canelones;12/10/2024;0.0;86.5;541.6;0.0
Canelones;13/10/2024;0.2;24.1;289.8;0.0
Canelones;14/10/2024;7.4;45.7;380.5;5.0
Canelones;15/10/2024;0.0;69.6;481.2;12.0
Canelones;16/10/2024;0.0;100.0;610.7;8.0
Canelones;17/10/2024;0.0;69.9;488.4;7.0
Canelones;18/10/2024;0.0;100.0;617.6;4.0
Canelones;19/10/2024;0.0;100.0;621.0;0.0
Canelones;20/10/2024;0.0;100.0;624.3;0.0
Canelones;21/10/2024;0.0;100.0;627.6;0.0
Canelones;22/10/2024;0.0;96.4;615.3;0.0
Canelones;23/10/2024;17.6;33.3;346.1;2.0
Canelones;24/10/2024;14.0;1.5;209.8;14.0
Canelones;25/10/2024;4.6;89.6;595.1;1.0
Canelones;26/10/2024;1.1;100.0;643.5;0.0
Canelones;27/10/2024;0.3;100.0;646.6;0.0
Canelones;28/10/2024;0.0;98.7;643.9;0.0
Canelones;29/10/2024;0.0;98.4;645.6;0.0
Canelones;30/10/2024;0.0;99.0;650.8;0.0
Canelones;31/10/2024;0.0;100.0;658.3;0.0
Canelones;1/11/2024;0.0;77.0;557.7;0.0
Canelones;2/11/2024;1.4;100.0;663.8;0.0
Canelones;3/11/2024;0.0;100.0;666.5;0.0
Canelones;4/11/2024;11.5;55.2;464.9;5.0
Canelones;5/11/2024;0.0;100.0;671.8;3.0
Canelones;6/11/2024;0.0;100.0;674.3;0.0
Canelones;7/11/2024;0.0;100.0;676.8;0.0
Canelones;8/11/2024;0.0;100.0;679.3;0.0
Canelones;9/11/2024;0.0;100.0;681.6;0.0
Canelones;10/11/2024;1.2;100.0;684.0;0.0
Canelones;11/11/2024;0.3;100.0;686.3;2.0
Canelones;12/11/2024;0.0;100.0;688.5;0.0
Canelones;13/11/2024;0.0;100.0;690.7;0.0
Canelones;14/11/2024;0.0;100.0;692.8;0.0
Canelones;15/11/2024;0.0;100.0;694.9;0.0
Canelones;16/11/2024;4.3;100.0;696.9;0.0
Canelones;17/11/2024;11.7;7.9;260.4;0.0
Canelones;18/11/2024;0.0;100.0;700.8;5.0
Canelones;19/11/2024;0.0;91.6;662.5;1.0
Canelones;20/11/2024;0.0;100.0;704.4;0.0
Canelones;21/11/2024;0.0;94.9;681.4;0.0
Canelones;22/11/2024;0.0;100.0;707.8;0.0
Canelones;23/11/2024;0.0;100.0;709.5;0.0
Canelones;24/11/2024;6.5;100.0;711.0;0.0
Canelones;25/11/2024;0.0;70.2;568.0;4.0
Canelones;26/11/2024;14.3;56.7;503.4;2.0
Canelones;27/11/2024;1.9;23.4;341.9;12.0
Canelones;28/11/2024;10.9;100.0;716.7;6.0
Canelones;29/11/2024;0.0;100.0;718.0;1.0
Canelones;30/11/2024;1.5;100.0;719.3;0.0
Canelones;1/12/2024;28.5;28.2;368.0;6.0
Canelones;2/12/2024;0.0;100.0;721.5;0.0
Canelones;3/12/2024;0.0;100.0;722.6;0.0
Canelones;4/12/2024;0.0;100.0;723.6;0.0
Canelones;5/12/2024;22.4;100.0;724.5;0.0
Canelones;6/12/2024;0.0;100.0;725.4;3.0
Canelones;7/12/2024;0.0;100.0;726.3;0.0
Canelones;8/12/2024;0.0;100.0;727.0;0.0
Canelones;9/12/2024;0.0;100.0;727.7;0.0
Canelones;10/12/2024;0.0;100.0;728.4;0.0
Canelones;11/12/2024;0.0;100.0;729.0;0.0
Canelones;12/12/2024;0.0;100.0;729.5;0.0
Canelones;13/12/2024;12.5;91.5;688.0;6.0
Canelones;14/12/2024;1.8;100.0;730.4;8.0
Canelones;15/12/2024;0.6;100.0;730.8;0.0
Canelones;16/12/2024;0.0;100.0;731.1;1.0
Canelones;17/12/2024;0.0;100.0;731.4;2.0
Canelones;19/12/2024;0.0;100.0;731.7;0.0
Canelones;20/12/2024;0.0;92.8;695.9;4.0
Canelones;21/12/2024;0.0;68.4;574.2;0.0
Canelones;22/12/2024;0.0;100.0;731.7;0.0
Canelones;23/12/2024;0.0;100.0;731.6;0.0
Canelones;24/12/2024;2.1;23.0;348.0;0.0
Canelones;25/12/2024;3.9;69.9;581.2;0.0
Canelones;26/12/2024;0.0;100.0;731.0;0.0
Canelones;27/12/2024;0.0;100.0;730.6;0.0
Canelones;28/12/2024;0.0;49.0;476.3;0.0
Canelones;29/12/2024;0.0;100.0;729.8;3.0
Canelones;30/12/2024;0.0;100.0;729.2;0.0
Canelones;31/12/2024;0.0;100.0;728.7;0.0
Salto;1/1/2022;14.2;35.0;425.1;0.0
Salto;2/1/2022;0.0;79.4;657.5;0.0
Salto;3/1/2022;1.4;32.2;409.6;0.0
Salto;4/1/2022;8.1;9.3;289.5;0.0
Salto;5/1/2022;0.0;82.4;671.3;0.0
Salto;6/1/2022;0.0;91.8;719.7;0.0
Salto;7/1/2022;0.0;87.6;697.1;0.0
Salto;8/1/2022;0.0;77.6;644.2;0.0
Salto;9/1/2022;0.0;78.4;647.4;0.0
Salto;10/1/2022;0.0;82.7;669.4;0.0
Salto;11/1/2022;0.0;87.2;691.5;0.0
Salto;12/1/2022;0.0;76.4;634.8;0.0
Salto;13/1/2022;0.0;87.4;690.5;0.0
Salto;14/1/2022;0.0;88.2;693.4;0.0
Salto;15/1/2022;5.9;57.2;532.4;0.0
Salto;16/1/2022;3.1;44.9;468.4;0.0
Salto;17/1/2022;52.8;9.4;285.0;0.0
Salto;18/1/2022;24.1;3.6;254.7;0.0
Salto;19/1/2022;0.0;26.2;369.8;0.0
Salto;20/1/2022;0.0;55.4;518.2;0.0
Salto;21/1/2022;0.0;78.8;636.6;0.0
Salto;22/1/2022;29.0;89.8;691.5;0.0
Salto;23/1/2022;0.0;62.9;553.2;0.0
Salto;24/1/2022;0.0;49.1;481.8;1.0
Salto;25/1/2022;6.1;0.0;232.5;0.0
Salto;26/1/2022;15.0;8.1;272.7;0.0
Salto;27/1/2022;0.0;64.0;553.3;0.0
Salto;28/1/2022;0.0;90.0;682.0;2.0
Salto;29/1/2022;0.0;92.3;691.9;0.0
Salto;30/1/2022;0.0;93.9;698.1;0.0
Salto;31/1/2022;0.0;85.2;652.8;0.0
Salto;1/2/2022;0.0;88.3;666.2;0.0
Salto;2/2/2022;0.0;87.8;661.5;0.0
Salto;3/2/2022;0.0;15.6;303.8;0.0
Salto;4/2/2022;0.0;74.7;592.9;0.0
Salto;5/2/2022;0.0;78.5;609.8;0.0
Salto;6/2/2022;0.0;82.5;626.9;0.0
Salto;7/2/2022;0.0;80.3;614.3;0.0
Salto;8/2/2022;0.0;86.5;642.2;0.0
Salto;9/2/2022;0.0;87.5;644.5;0.0
Salto;10/2/2022;0.0;86.9;639.4;0.0
Salto;11/2/2022;33.5;58.3;499.7;0.0
Salto;12/2/2022;0.0;1.5;226.8;0.0
Salto;13/2/2022;0.0;85.9;627.2;0.0
Salto;14/2/2022;0.0;87.7;632.8;0.0
Salto;15/2/2022;0.0;90.1;641.9;0.0
Salto;16/2/2022;0.0;88.1;629.4;0.0
Salto;17/2/2022;0.0;79.0;584.2;0.0
Salto;18/2/2022;0.0;89.2;629.0;0.0
Salto;19/2/2022;0.6;88.6;623.6;0.0
Salto;20/2/2022;0.0;62.5;500.6;0.0
Salto;21/2/2022;0.0;73.5;548.6;0.0
Salto;22/2/2022;0.0;84.6;596.4;0.0
Salto;23/2/2022;0.0;87.9;608.5;0.0
Salto;24/2/2022;37.9;8.6;246.8;0.0
Salto;25/2/2022;2.4;78.2;558.8;0.0
Salto;26/2/2022;0.0;21.9;304.2;0.0
Salto;27/2/2022;62.8;60.5;474.2;0.0
Salto;28/2/2022;3.5;0.0;203.8;3.0
Salto;1/3/2022;0.6;75.0;533.0;0.0
Salto;2/3/2022;0.0;87.8;586.3;0.0
Salto;3/3/2022;0.0;85.6;573.6;0.0
Salto;4/3/2022;9.5;1.6;206.2;0.0
Salto;5/3/2022;68.0;0.0;198.1;1.0
Salto;6/3/2022;27.9;3.2;210.6;2.0
Salto;7/3/2022;27.7;0.0;195.8;6.0
Salto;8/3/2022;0.0;65.1;469.8;0.0
Salto;9/3/2022;22.8;12.9;247.6;0.0
Salto;10/3/2022;0.0;11.3;239.4;0.0
Salto;11/3/2022;0.0;88.3;557.4;0.0
Salto;12/3/2022;0.0;86.9;548.0;0.0
Salto;13/3/2022;0.0;86.2;542.0;0.0
Salto;14/3/2022;0.0;86.5;539.6;0.0
Salto;15/3/2022;0.0;85.9;533.5;0.0
Salto;16/3/2022;0.0;84.5;524.2;0.0
Salto;17/3/2022;0.0;33.7;318.0;0.0
Salto;18/3/2022;0.7;7.4;211.7;0.0
Salto;19/3/2022;0.0;80.2;496.6;0.0
Salto;20/3/2022;0.0;88.7;526.3;0.0
Salto;21/3/2022;1.6;74.0;465.6;0.0
Salto;22/3/2022;7.5;11.7;222.1;0.0
Salto;23/3/2022;34.5;8.4;207.8;0.0
Salto;24/3/2022;0.0;54.5;381.2;0.0
Salto;25/3/2022;0.0;12.6;220.7;0.0
Salto;26/3/2022;0.0;36.3;307.4;0.0
Salto;27/3/2022;0.0;88.8;499.8;0.0
Salto;28/3/2022;0.0;89.0;496.8;0.0
Salto;29/3/2022;0.2;81.6;466.1;0.0
Salto;30/3/2022;0.0;67.3;410.7;0.0
Salto;31/3/2022;0.0;85.5;472.6;0.0
Salto;1/4/2022;0.0;87.4;475.7;0.0
Salto;2/4/2022;10.7;88.6;476.0;0.0
Salto;3/4/2022;5.2;0.0;161.4;0.0
Salto;4/4/2022;0.0;44.9;316.5;0.0
Salto;5/4/2022;0.0;81.5;440.0;0.0
Salto;6/4/2022;0.0;82.6;440.3;0.0
Salto;7/4/2022;0.0;1.7;162.1;0.0
Salto;8/4/2022;0.0;48.1;316.7;3.0
Salto;9/4/2022;0.0;85.9;440.3;0.0
Salto;10/4/2022;0.0;51.0;321.0;0.0
Salto;11/4/2022;0.0;80.2;414.2;0.0
Salto;12/4/2022;0.0;79.6;408.7;0.0
Salto;13/4/2022;0.0;88.7;434.5;0.0
Salto;14/4/2022;0.0;88.0;428.7;0.0
Salto;15/4/2022;0.0;80.2;400.4;0.0
Salto;16/4/2022;0.0;69.7;363.9;0.0
Salto;17/4/2022;0.0;26.0;224.4;0.0
Salto;18/4/2022;0.0;81.8;394.9;0.0
Salto;19/4/2022;0.0;86.5;405.9;0.0
Salto;20/4/2022;2.6;90.3;414.1;0.0
Salto;21/4/2022;0.0;57.1;310.3;0.0
Salto;22/4/2022;14.8;7.3;159.0;0.0
Salto;23/4/2022;0.0;79.2;370.6;0.0
Salto;24/4/2022;48.0;79.5;368.0;0.0
Salto;25/4/2022;71.2;0.9;136.4;0.0
Salto;26/4/2022;28.5;79.0;360.3;0.0
Salto;27/4/2022;12.6;40.5;247.3;3.0
Salto;28/4/2022;0.0;77.5;349.9;0.0
Salto;29/4/2022;0.0;88.8;378.7;0.0
Salto;30/4/2022;0.0;41.7;244.4;0.0
